station_id,timestamp,wind_speed_kmh,temperature_c,radiation_kjm2,wind_direction_bin,precipitation_accum_mm,rel_humidity_pctg,wind_direction_degrees,wind_strength
SOFIS4_A8610A3439296D08,2024-01-22T06:00:00.0,4.032,18.438,0,7,0,83.65,270,1
SOFIS1_A8610A3135399218,2024-01-22T07:00:00.0,3.574,17.884,0,6,0,84.02,225,1
SOFIS2_A8610A3135428119,2024-01-22T07:00:00.0,0.092,18.19,0,7,0,85.206,270,1
SOFIS3_A8610A3135197407,2024-01-22T07:00:00.0,2.964,18.128,0,7,0,82.558,270,1
SOFIS4_A8610A3439296D08,2024-01-22T07:00:00.0,4.836,18.332,0,7,0,82.38,270,1
SOFIS1_A8610A3135399218,2024-01-22T08:00:00.0,5.896,17.844,1.90895,7,0,85.246,270,2
SOFIS2_A8610A3135428119,2024-01-22T08:00:00.0,0.298,18.344,1.90895,7,0,84.922,270,1
SOFIS3_A8610A3135197407,2024-01-22T08:00:00.0,4.18,18.42,3.81447,7,0,82.096,270,1
SOFIS4_A8610A3439296D08,2024-01-22T08:00:00.0,6.722,18.66,0.17136,7,0,81.096,270,2
SOFIS1_A8610A3135399218,2024-01-22T09:00:00.0,8.48,17.918,209.183,7,0,85.188,270,2
SOFIS2_A8610A3135428119,2024-01-22T09:00:00.0,0.296,18.39,243.249,7,0,85.644,270,1
SOFIS3_A8610A3135197407,2024-01-22T09:00:00.0,3.908,18.386,236.583,7,0,83.152,270,1
SOFIS4_A8610A3439296D08,2024-01-22T09:00:00.0,4.85,18.728,206.708,7,0,82.108,270,1
SOFIS1_A8610A3135399218,2024-01-22T10:00:00.0,7.942,18.052,676.505,7,0,84.146,270,2
SOFIS2_A8610A3135428119,2024-01-22T10:00:00.0,0.384,18.59,744.278,7,0,83.91,270,1
SOFIS3_A8610A3135197407,2024-01-22T10:00:00.0,3.446,18.726,691.513,7,0,81.428,270,1
SOFIS4_A8610A3439296D08,2024-01-22T10:00:00.0,5.062,18.992,699.526,7,0,80.456,270,2
SOFIS1_A8610A3135399218,2024-01-22T11:00:00.0,8.224,18.098,1172.67,7,0,84.126,270,2
SOFIS2_A8610A3135428119,2024-01-22T11:00:00.0,0.426,19.056,1306.24,7,0,82.608,270,1
SOFIS3_A8610A3135197407,2024-01-22T11:00:00.0,3.68,19.284,1250.1,7,0,80.34,270,1
SOFIS4_A8610A3439296D08,2024-01-22T11:00:00.0,4.934,19.6,1242.04,7,0,78.568,270,1
SOFIS1_A8610A3135399218,2024-01-22T12:00:00.0,7.06,17.89,1216.85,7,0,86.33,270,2
SOFIS2_A8610A3135428119,2024-01-22T12:00:00.0,0.282,19.106,1191.65,7,0,83.06,270,1
SOFIS3_A8610A3135197407,2024-01-22T12:00:00.0,3.526,19.15,1412.51,7,0,81.646,270,1
SOFIS4_A8610A3439296D08,2024-01-22T12:00:00.0,4.888,19.416,1279.16,7,0,80.066,270,1
SOFIS1_A8610A3135399218,2024-01-22T13:00:00.0,7.23,18.922,1754.26,7,0,82.63,270,2
SOFIS2_A8610A3135428119,2024-01-22T13:00:00.0,0.308,20.314,1750.31,7,0,79.616,270,1
SOFIS3_A8610A3135197407,2024-01-22T13:00:00.0,5.868,20.164,1944.15,7,0,77.492,270,2
SOFIS4_A8610A3439296D08,2024-01-22T13:00:00.0,7.276,20.208,1797.41,7,0,78.014,270,2
SOFIS1_A8610A3135399218,2024-01-22T14:00:00.0,10.352,18.864,2113.18,7,0.84,81.244,270,3
SOFIS2_A8610A3135428119,2024-01-22T14:00:00.0,1.25,20.654,2213.77,7,0,76.982,270,1
SOFIS3_A8610A3135197407,2024-01-22T14:00:00.0,6.836,20.26,2125.75,7,0,75.63,270,2
SOFIS4_A8610A3439296D08,2024-01-22T14:00:00.0,9.908,20.776,2192.46,7,0,73.594,270,2
SOFIS1_A8610A3135399218,2024-01-22T15:00:00.0,8.386,18.504,1634.29,7,0,80.998,270,2
SOFIS2_A8610A3135428119,2024-01-22T15:00:00.0,0.374,19.954,1646.34,7,0,77.434,270,1
SOFIS3_A8610A3135197407,2024-01-22T15:00:00.0,4.838,19.764,1376.45,7,0,76.1,270,1
SOFIS4_A8610A3439296D08,2024-01-22T15:00:00.0,6.148,20.204,1634.81,7,0,74.762,270,2
SOFIS1_A8610A3135399218,2024-01-22T16:00:00.0,11.506,17.964,814.735,7,0,82.728,270,3
SOFIS2_A8610A3135428119,2024-01-22T16:00:00.0,1.382,19.002,893.574,7,0,80.682,270,1
SOFIS3_A8610A3135197407,2024-01-22T16:00:00.0,7.118,18.726,792.962,7,0,79.922,270,2
SOFIS4_A8610A3439296D08,2024-01-22T16:00:00.0,7.76,19.15,789.137,7,0,78.516,270,2
SOFIS1_A8610A3135399218,2024-01-22T17:00:00.0,4.798,17.582,292.268,7,0,85.224,270,1
SOFIS2_A8610A3135428119,2024-01-22T17:00:00.0,0.384,18.556,287.737,7,0,82.912,270,1
SOFIS3_A8610A3135197407,2024-01-22T17:00:00.0,2.842,18.254,228.639,7,0,82.762,270,1
SOFIS4_A8610A3439296D08,2024-01-22T17:00:00.0,3.754,18.654,256.649,7,0,81.166,270,1
SOFIS1_A8610A3135399218,2024-01-22T18:00:00.0,5.942,16.802,119.544,7,0.28,88.508,270,2
SOFIS2_A8610A3135428119,2024-01-22T18:00:00.0,0.116,17.768,107.816,7,0,86.494,270,1
SOFIS3_A8610A3135197407,2024-01-22T18:00:00.0,4.532,17.452,96.0027,7,0,86.5,270,1
SOFIS4_A8610A3439296D08,2024-01-22T18:00:00.0,5.646,17.762,113.026,7,0,85.082,270,2
SOFIS1_A8610A3135399218,2024-01-22T19:00:00.0,8.756,17.094,0.17136,7,0,86.2,270,2
SOFIS2_A8610A3135428119,2024-01-22T19:00:00.0,0.206,17.808,0,7,0,85.382,270,1
SOFIS3_A8610A3135197407,2024-01-22T19:00:00.0,6.804,17.678,0,7,0,83.552,270,2
SOFIS4_A8610A3439296D08,2024-01-22T19:00:00.0,5.84,17.896,0.17136,7,0,82.988,270,2
SOFIS1_A8610A3135399218,2024-01-22T20:00:00.0,11.77,17.446,0,7,0.28,82.976,270,3
SOFIS2_A8610A3135428119,2024-01-22T20:00:00.0,1.718,17.694,0,7,0,84.238,270,1
SOFIS3_A8610A3135197407,2024-01-22T20:00:00.0,7.346,17.946,0,7,0,79.884,270,2
SOFIS4_A8610A3439296D08,2024-01-22T20:00:00.0,8.498,18.148,0,7,0,78.932,270,2
SOFIS1_A8610A3135399218,2024-01-22T21:00:00.0,8.578,17.298,0,7,0,85.378,270,2
SOFIS2_A8610A3135428119,2024-01-22T21:00:00.0,0.848,17.71,0,7,0,85.458,270,1
SOFIS3_A8610A3135197407,2024-01-22T21:00:00.0,5.994,17.794,0,7,0,83.77,270,2
SOFIS4_A8610A3439296D08,2024-01-22T21:00:00.0,6.228,17.998,0,7,0,82.608,270,2
SOFIS1_A8610A3135399218,2024-01-22T22:00:00.0,6.944,17.186,0,7,0,85.46,270,2
SOFIS2_A8610A3135428119,2024-01-22T22:00:00.0,0.124,17.664,0,7,0,85.4,270,1
SOFIS3_A8610A3135197407,2024-01-22T22:00:00.0,3.244,17.688,0,7,0,83.404,270,1
SOFIS4_A8610A3439296D08,2024-01-22T22:00:00.0,4.61,17.962,0,7,0,82.532,270,1
SOFIS1_A8610A3135399218,2024-01-22T23:00:00.0,5.634,17.264,0,7,0,83.926,270,2
SOFIS2_A8610A3135428119,2024-01-22T23:00:00.0,0.274,17.708,0,7,0,84.082,270,1
SOFIS3_A8610A3135197407,2024-01-22T23:00:00.0,4.836,17.776,0,7,0,81.61,270,1
SOFIS4_A8610A3439296D08,2024-01-22T23:00:00.0,5.758,17.976,0,7,0,80.808,270,2
SOFIS1_A8610A3135399218,2024-01-23T00:00:00.0,4.894,17.216,0,7,0.28,84.232,270,1
SOFIS2_A8610A3135428119,2024-01-23T00:00:00.0,0.322,17.78,0,7,0,83.102,270,1
SOFIS3_A8610A3135197407,2024-01-23T00:00:00.0,2.146,17.612,0,7,0,82.954,270,1
SOFIS4_A8610A3439296D08,2024-01-23T00:00:00.0,3.974,17.898,0,7,0,81.992,270,1
SOFIS1_A8610A3135399218,2024-01-23T01:00:00.0,6.766,17.334,0,7,0,83.722,270,2
SOFIS2_A8610A3135428119,2024-01-23T01:00:00.0,0.388,17.81,0,7,0,82.902,270,1
SOFIS3_A8610A3135197407,2024-01-23T01:00:00.0,2.394,17.612,0,7,0,83.01,270,1
SOFIS4_A8610A3439296D08,2024-01-23T01:00:00.0,2.976,17.952,0,7,0,81.658,270,1
SOFIS1_A8610A3135399218,2024-01-23T02:00:00.0,8.158,17.198,0,7,0,85.266,270,2
SOFIS2_A8610A3135428119,2024-01-23T02:00:00.0,0.574,17.774,0,7,0,84.376,270,1
SOFIS3_A8610A3135197407,2024-01-23T02:00:00.0,3.4375,17.5775,0,7,0,84.14,270,1
SOFIS4_A8610A3439296D08,2024-01-23T02:00:00.0,5.364,17.85,0,7,0,83.472,270,2
SOFIS1_A8610A3135399218,2024-01-23T03:00:00.0,8.526,17.17,0,7,0,86.354,270,2
SOFIS2_A8610A3135428119,2024-01-23T03:00:00.0,0.896,17.73,0,7,0,84.916,270,1
SOFIS3_A8610A3135197407,2024-01-23T03:00:00.0,3.648,17.48,0,7,0,85.372,270,1
SOFIS4_A8610A3439296D08,2024-01-23T03:00:00.0,6.55,17.83,0,7,0,84.56,270,2
SOFIS1_A8610A3135399218,2024-01-23T04:00:00.0,7.636,17.3,0,7,0,87.714,270,2
SOFIS2_A8610A3135428119,2024-01-23T04:00:00.0,1.158,17.908,0,7,0,85.982,270,1
SOFIS3_A8610A3135197407,2024-01-23T04:00:00.0,4.808,17.608,0,7,0,86.784,270,1
SOFIS4_A8610A3439296D08,2024-01-23T04:00:00.0,7.224,17.89,0,7,0,86.056,270,2
SOFIS1_A8610A3135399218,2024-01-23T05:00:00.0,11.704,17.34,0,7,0,86.41,270,3
SOFIS2_A8610A3135428119,2024-01-23T05:00:00.0,3.034,17.896,0,7,0,84.638,270,1
SOFIS3_A8610A3135197407,2024-01-23T05:00:00.0,5.578,17.654,0,7,0,86.796,270,2
SOFIS4_A8610A3439296D08,2024-01-23T05:00:00.0,8.118,17.888,0,7,0,86.168,270,2
SOFIS1_A8610A3135399218,2024-01-23T06:00:00.0,9.738,17.168,0,7,0.28,88.52,270,2
SOFIS2_A8610A3135428119,2024-01-23T06:00:00.0,0.962,17.774,0,7,0,86.422,270,1
SOFIS3_A8610A3135197407,2024-01-23T06:00:00.0,6.06,17.536,0,7,0,87.498,270,2
SOFIS4_A8610A3439296D08,2024-01-23T06:00:00.0,6.892,17.682,0,7,0,87.118,270,2
SOFIS1_A8610A3135399218,2024-01-23T07:00:00.0,10.02,17.056,0,7,0.28,87.258,270,3
SOFIS2_A8610A3135428119,2024-01-23T07:00:00.0,0.75,17.496,0,7,0,87.198,270,1
SOFIS3_A8610A3135197407,2024-01-23T07:00:00.0,6.522,17.26,0,7,0.28,87.756,270,2
SOFIS4_A8610A3439296D08,2024-01-23T07:00:00.0,8.348,17.652,0,7,0.28,85.504,270,2
SOFIS1_A8610A3135399218,2024-01-23T08:00:00.0,7.758,16.984,2.08031,7,0.28,87.892,270,2
SOFIS2_A8610A3135428119,2024-01-23T08:00:00.0,0.462,17.386,2.25167,7,0.28,87.55,270,1
SOFIS3_A8610A3135197407,2024-01-23T08:00:00.0,5.614,17.35,1.18581,7,0,86.214,270,2
SOFIS4_A8610A3439296D08,2024-01-23T08:00:00.0,6.968,17.54,2.08031,7,0.28,86.408,270,2
SOFIS1_A8610A3135399218,2024-01-23T09:00:00.0,4.482,16.812,103.1,7,0.28,89.59,270,1
SOFIS2_A8610A3135428119,2024-01-23T09:00:00.0,0.1575,17.305,79.5924,7,0.28,89.23,270,1
SOFIS3_A8610A3135197407,2024-01-23T09:00:00.0,4.274,17.04,72.8417,7,0,90.342,270,1
SOFIS4_A8610A3439296D08,2024-01-23T09:00:00.0,4.896,17.416,80.1862,7,0,88.736,270,1
SOFIS1_A8610A3135399218,2024-01-23T10:00:00.0,3.55,17.4,305.963,7,0,85.34,270,1
SOFIS2_A8610A3135428119,2024-01-23T10:00:00.0,0.188,17.8,186.796,7,0,85.448,270,1
SOFIS3_A8610A3135197407,2024-01-23T10:00:00.0,3.414,17.496,165.801,7,0,86.662,270,1
SOFIS4_A8610A3439296D08,2024-01-23T10:00:00.0,2.918,17.91,206.784,7,0,84.52,270,1
SOFIS1_A8610A3135399218,2024-01-23T11:00:00.0,2.38,17.758,473.077,6,0,83.278,225,1
SOFIS2_A8610A3135428119,2024-01-23T11:00:00.0,0.14,18.222,462.538,7,0,83.376,270,1
SOFIS3_A8610A3135197407,2024-01-23T11:00:00.0,2.462,17.916,356.12,7,0,83.114,270,1
SOFIS4_A8610A3439296D08,2024-01-23T11:00:00.0,2.19,18.382,420.236,7,0,80.906,270,1
SOFIS1_A8610A3135399218,2024-01-23T12:00:00.0,5.692,18.516,1507.44,7,0,83.136,270,2
SOFIS2_A8610A3135428119,2024-01-23T12:00:00.0,0.398,19.178,1732.34,7,0,81.99,270,1
SOFIS3_A8610A3135197407,2024-01-23T12:00:00.0,3.24,19.042,1568.86,7,0,82.474,270,1
SOFIS4_A8610A3439296D08,2024-01-23T12:00:00.0,4.498,19.326,1559.56,7,0,81.324,270,1
SOFIS1_A8610A3135399218,2024-01-23T13:00:00.0,4.748,18.732,1508.64,7,0,82.604,270,1
SOFIS2_A8610A3135428119,2024-01-23T13:00:00.0,0.272,19.536,1400.29,7,0,81.11,270,1
SOFIS3_A8610A3135197407,2024-01-23T13:00:00.0,3.858,19.436,1233.71,7,0,81.648,270,1
SOFIS4_A8610A3439296D08,2024-01-23T13:00:00.0,3.612,19.65,1232.09,7,0,80.322,270,1
SOFIS1_A8610A3135399218,2024-01-23T14:00:00.0,4.5,18.71,1628.02,7,0,82.812,270,1
SOFIS2_A8610A3135428119,2024-01-23T14:00:00.0,0.254,19.622,1615.62,7,0,80.382,270,1
SOFIS3_A8610A3135197407,2024-01-23T14:00:00.0,2.926,19.264,1019.83,7,0,80.956,270,1
SOFIS4_A8610A3439296D08,2024-01-23T14:00:00.0,3.896,19.436,940.708,7,0,80.188,270,1
SOFIS1_A8610A3135399218,2024-01-23T15:00:00.0,3.764,18.286,811.845,7,0,84.076,270,1
SOFIS2_A8610A3135428119,2024-01-23T15:00:00.0,0.152,19.236,826.452,7,0,81.446,270,1
SOFIS3_A8610A3135197407,2024-01-23T15:00:00.0,2.916,18.63,505.539,7,0,83.4,270,1
SOFIS4_A8610A3439296D08,2024-01-23T15:00:00.0,3.228,18.922,454.426,7,0,81.838,270,1
SOFIS1_A8610A3135399218,2024-01-23T16:00:00.0,4.214,18.05,716.24,7,0,84.042,270,1
SOFIS2_A8610A3135428119,2024-01-23T16:00:00.0,0.096,19.08,676.742,7,0,81.132,270,1
SOFIS3_A8610A3135197407,2024-01-23T16:00:00.0,3.398,18.528,392.579,7,0,82.51,270,1
SOFIS4_A8610A3439296D08,2024-01-23T16:00:00.0,2.988,18.828,359.544,7,0,80.886,270,1
SOFIS1_A8610A3135399218,2024-01-23T17:00:00.0,3.398,17.724,228.937,7,0,86.108,270,1
SOFIS2_A8610A3135428119,2024-01-23T17:00:00.0,0.07,18.71,343.652,7,0,83.498,270,1
SOFIS3_A8610A3135197407,2024-01-23T17:00:00.0,3.502,18.164,135.875,7,0,84.278,270,1
SOFIS4_A8610A3439296D08,2024-01-23T17:00:00.0,2.8075,18.5125,148.295,7,0,82.885,270,1
SOFIS1_A8610A3135399218,2024-01-23T18:00:00.0,4.114,17.506,75.4053,7,0,87.46,270,1
SOFIS2_A8610A3135428119,2024-01-23T18:00:00.0,0.108,18.376,117.409,7,0,84.942,270,1
SOFIS3_A8610A3135197407,2024-01-23T18:00:00.0,2.728,18.002,48.9199,7,0,86.088,270,1
SOFIS4_A8610A3439296D08,2024-01-23T18:00:00.0,3.188,18.316,68.9039,7,0,84.408,270,1
SOFIS1_A8610A3135399218,2024-01-23T19:00:00.0,6.472,17.382,0.34272,7,0,86.902,270,2
SOFIS2_A8610A3135428119,2024-01-23T19:00:00.0,0.228,18.068,1.13098,7,0,85.132,270,1
SOFIS3_A8610A3135197407,2024-01-23T19:00:00.0,1.946,17.75,0.17136,7,0,86.756,270,1
SOFIS4_A8610A3439296D08,2024-01-23T19:00:00.0,2.338,18.006,0.17136,7,0,85.642,270,1
SOFIS1_A8610A3135399218,2024-01-23T20:00:00.0,7.796,17.37,0,7,0,85.342,270,2
SOFIS2_A8610A3135428119,2024-01-23T20:00:00.0,0.342,17.922,0,7,0,84.342,270,1
SOFIS3_A8610A3135197407,2024-01-23T20:00:00.0,3.512,17.54,0,7,0,85.656,270,1
SOFIS4_A8610A3439296D08,2024-01-23T20:00:00.0,5.978,17.942,0,7,0,84.23,270,2
SOFIS1_A8610A3135399218,2024-01-23T21:00:00.0,5.506,17.134,0,7,0,86.778,270,2
SOFIS2_A8610A3135428119,2024-01-23T21:00:00.0,0.322,17.688,0,7,0,85.632,270,1
SOFIS3_A8610A3135197407,2024-01-23T21:00:00.0,3.17,17.452,0,7,0,85.806,270,1
SOFIS4_A8610A3439296D08,2024-01-23T21:00:00.0,4.862,17.814,0,7,0,84.472,270,1
SOFIS1_A8610A3135399218,2024-01-23T22:00:00.0,8.412,17.142,0,7,0,85.198,270,2
SOFIS2_A8610A3135428119,2024-01-23T22:00:00.0,1.096,17.582,0,7,0,85.37,270,1
SOFIS3_A8610A3135197407,2024-01-23T22:00:00.0,5.106,17.472,0,7,0,84.656,270,2
SOFIS4_A8610A3439296D08,2024-01-23T22:00:00.0,6.314,17.724,0,7,0,84.078,270,2
SOFIS1_A8610A3135399218,2024-01-23T23:00:00.0,9.362,17.104,0,7,0,86.184,270,2
SOFIS2_A8610A3135428119,2024-01-23T23:00:00.0,2.554,17.606,0,7,0,84.676,270,1
SOFIS3_A8610A3135197407,2024-01-23T23:00:00.0,5.824,17.438,0,7,0,84.872,270,2
SOFIS4_A8610A3439296D08,2024-01-23T23:00:00.0,8.15,17.788,0,7,0.28,83.112,270,2
SOFIS1_A8610A3135399218,2024-01-24T00:00:00.0,12.58,17.172,0,7,0,84.828,270,3
SOFIS2_A8610A3135428119,2024-01-24T00:00:00.0,2.998,17.724,0,7,0,83.432,270,1
SOFIS3_A8610A3135197407,2024-01-24T00:00:00.0,6.84,17.446,0,7,0.28,84.144,270,2
SOFIS4_A8610A3439296D08,2024-01-24T00:00:00.0,10.152,17.762,0,7,0,83.1,270,3
SOFIS1_A8610A3135399218,2024-01-24T01:00:00.0,11.44,16.99,0,7,0.84,85.59,270,3
SOFIS2_A8610A3135428119,2024-01-24T01:00:00.0,2.436,17.528,0,7,0,84.652,270,1
SOFIS3_A8610A3135197407,2024-01-24T01:00:00.0,6.912,17.366,0,7,0,83.95,270,2
SOFIS4_A8610A3439296D08,2024-01-24T01:00:00.0,10.58,17.622,0,7,0,83.354,270,3
SOFIS1_A8610A3135399218,2024-01-24T02:00:00.0,10.98,16.874,0,7,0,85.1,270,3
SOFIS2_A8610A3135428119,2024-01-24T02:00:00.0,1.664,17.39,0,7,0,84.126,270,1
SOFIS3_A8610A3135197407,2024-01-24T02:00:00.0,7.022,17.238,0,7,0,83.746,270,2
SOFIS4_A8610A3439296D08,2024-01-24T02:00:00.0,8.558,17.494,0,7,0,83.018,270,2
SOFIS1_A8610A3135399218,2024-01-24T03:00:00.0,10.456,16.722,0,7,0,84.136,270,3
SOFIS2_A8610A3135428119,2024-01-24T03:00:00.0,0.778,17.194,0,7,0,84.034,270,1
SOFIS3_A8610A3135197407,2024-01-24T03:00:00.0,5.01,17.026,0,7,0,83.338,270,2
SOFIS4_A8610A3439296D08,2024-01-24T03:00:00.0,7.242,17.308,0,7,0,82.524,270,2
SOFIS1_A8610A3135399218,2024-01-24T04:00:00.0,3.834,16.642,0,7,0,84.926,270,1
SOFIS2_A8610A3135428119,2024-01-24T04:00:00.0,0.136,17.17,0,7,0,84.254,270,1
SOFIS3_A8610A3135197407,2024-01-24T04:00:00.0,3.288,16.962,0,7,0,84.41,270,1
SOFIS4_A8610A3439296D08,2024-01-24T04:00:00.0,4.41,17.264,0,7,0,83.268,270,1
SOFIS1_A8610A3135399218,2024-01-24T05:00:00.0,1.998,16.618,0,7,0,84.38,270,1
SOFIS2_A8610A3135428119,2024-01-24T05:00:00.0,0.324,17.442,0,7,0,82.528,270,1
SOFIS3_A8610A3135197407,2024-01-24T05:00:00.0,2.19,17.094,0,7,0,83.584,270,1
SOFIS4_A8610A3439296D08,2024-01-24T05:00:00.0,2.082,17.41,0,7,0,82.622,270,1
SOFIS1_A8610A3135399218,2024-01-24T06:00:00.0,1.822,16.694,0,7,0,84.176,270,1
SOFIS2_A8610A3135428119,2024-01-24T06:00:00.0,0.032,17.504,0,7,0,81.898,270,1
SOFIS3_A8610A3135197407,2024-01-24T06:00:00.0,0.874,17.134,0,7,0,83.432,270,1
SOFIS4_A8610A3439296D08,2024-01-24T06:00:00.0,1.652,17.388,0,7,0,82.214,270,1
SOFIS1_A8610A3135399218,2024-01-24T07:00:00.0,1.92,16.71,0,6,0,85.432,225,1
SOFIS2_A8610A3135428119,2024-01-24T07:00:00.0,0.076,17.54,0,7,0,82.832,270,1
SOFIS3_A8610A3135197407,2024-01-24T07:00:00.0,1.672,17.116,0,7,0,84.802,270,1
SOFIS4_A8610A3439296D08,2024-01-24T07:00:00.0,1.948,17.468,0,7,0,83.254,270,1
SOFIS1_A8610A3135399218,2024-01-24T08:00:00.0,9.63,16.96,5.94962,7,0,84.978,270,2
SOFIS2_A8610A3135428119,2024-01-24T08:00:00.0,0.59,17.3,7.85514,7,0,84.698,270,1
SOFIS3_A8610A3135197407,2024-01-24T08:00:00.0,4.57,17.216,6.12098,7,0,84.202,270,1
SOFIS4_A8610A3439296D08,2024-01-24T08:00:00.0,6.086,17.486,4.21203,7,0,82.95,270,2
SOFIS1_A8610A3135399218,2024-01-24T09:00:00.0,8.39,17.158,173.656,7,0,84.006,270,2
SOFIS2_A8610A3135428119,2024-01-24T09:00:00.0,1.68,17.638,204.309,7,0,83.602,270,1
SOFIS3_A8610A3135197407,2024-01-24T09:00:00.0,4.534,17.512,203.891,7,0,82.63,270,1
SOFIS4_A8610A3439296D08,2024-01-24T09:00:00.0,6.102,17.79,161.315,7,0,81.378,270,2
SOFIS1_A8610A3135399218,2024-01-24T10:00:00.0,5.242,17.764,684.199,7,0,80.64,270,2
SOFIS2_A8610A3135428119,2024-01-24T10:00:00.0,0.326,18.19,779.016,7,0,81.242,270,1
SOFIS3_A8610A3135197407,2024-01-24T10:00:00.0,2.806,18.34,897.978,7,0,77.392,270,1
SOFIS4_A8610A3439296D08,2024-01-24T10:00:00.0,3.096,18.694,746.393,7,0,76.476,270,1
SOFIS1_A8610A3135399218,2024-01-24T11:00:00.0,5.236,18.234,1125.82,7,0,80.014,270,2
SOFIS2_A8610A3135428119,2024-01-24T11:00:00.0,0.15,19.196,1551.17,7,0,78.252,270,1
SOFIS3_A8610A3135197407,2024-01-24T11:00:00.0,2.464,19.274,1234.1,7,0,76.796,270,1
SOFIS4_A8610A3439296D08,2024-01-24T11:00:00.0,3.476,19.534,1216.02,7,0,74.888,270,1
SOFIS1_A8610A3135399218,2024-01-24T12:00:00.0,2.72,18.338,1412.99,7,0,81.986,270,1
SOFIS2_A8610A3135428119,2024-01-24T12:00:00.0,0.024,19.19,1465.86,7,0,80.714,270,1
SOFIS3_A8610A3135197407,2024-01-24T12:00:00.0,2.092,19.274,1374.36,7,0,80.758,270,1
SOFIS4_A8610A3439296D08,2024-01-24T12:00:00.0,3.564,19.48,1545.77,7,0.28,78.976,270,1
SOFIS1_A8610A3135399218,2024-01-24T13:00:00.0,3.476,17.604,1156.73,6,0.56,86.864,225,1
SOFIS2_A8610A3135428119,2024-01-24T13:00:00.0,0.212,18.234,1048.48,7,0.28,87.04,270,1
SOFIS3_A8610A3135197407,2024-01-24T13:00:00.0,2.896,17.882,990.581,7,0.28,87.818,270,1
SOFIS4_A8610A3439296D08,2024-01-24T13:00:00.0,3.96,18.406,1034.94,7,0,85.744,270,1
SOFIS1_A8610A3135399218,2024-01-24T14:00:00.0,1.212,16.206,971.053,7,0,93.772,270,1
SOFIS2_A8610A3135428119,2024-01-24T14:00:00.0,0.02,16.908,700.362,7,0,92.502,270,1
SOFIS3_A8610A3135197407,2024-01-24T14:00:00.0,1.6275,16.755,686.023,7,0,92.8925,270,1
SOFIS4_A8610A3439296D08,2024-01-24T14:00:00.0,2.248,17.216,885.335,7,0.28,91.984,270,1
SOFIS1_A8610A3135399218,2024-01-24T15:00:00.0,2.768,16.378,1296.55,7,0,93.004,270,1
SOFIS2_A8610A3135428119,2024-01-24T15:00:00.0,0.022,16.89,1049.42,6,0,93.326,225,1
SOFIS3_A8610A3135197407,2024-01-24T15:00:00.0,2.33,17.212,1371.73,7,0,91.464,270,1
SOFIS4_A8610A3439296D08,2024-01-24T15:00:00.0,3.192,17.818,1617.24,7,0,89.644,270,1
SOFIS1_A8610A3135399218,2024-01-24T16:00:00.0,0.964,17.794,1493.01,7,0,87.916,270,1
SOFIS2_A8610A3135428119,2024-01-24T16:00:00.0,0,18.57,1299.56,6,0,88.468,225,1
SOFIS3_A8610A3135197407,2024-01-24T16:00:00.0,0.404,19.224,1819.12,7,0,85.246,270,1
SOFIS4_A8610A3439296D08,2024-01-24T16:00:00.0,0.902,19.752,1725.67,7,0,80.774,270,1
SOFIS1_A8610A3135399218,2024-01-24T17:00:00.0,2.692,17.896,900.73,7,0,81.8,270,1
SOFIS2_A8610A3135428119,2024-01-24T17:00:00.0,0.002,18.834,971.282,7,0,83.322,270,1
SOFIS3_A8610A3135197407,2024-01-24T17:00:00.0,1.012,19.776,1049,7,0,78.122,270,1
SOFIS4_A8610A3439296D08,2024-01-24T17:00:00.0,1.506,19.798,946.157,7,0,76.518,270,1
SOFIS1_A8610A3135399218,2024-01-24T18:00:00.0,1.354,17.378,227.713,6,0,81.448,225,1
SOFIS2_A8610A3135428119,2024-01-24T18:00:00.0,0,18.202,253.812,7,0,81.684,270,1
SOFIS3_A8610A3135197407,2024-01-24T18:00:00.0,1.092,18.25,296.991,7,0,80.718,270,1
SOFIS4_A8610A3439296D08,2024-01-24T18:00:00.0,0.966,18.442,270.002,7,0,79.728,270,1
SOFIS1_A8610A3135399218,2024-01-24T19:00:00.0,4.386,16.706,2.08031,7,0,83.114,270,1
SOFIS2_A8610A3135428119,2024-01-24T19:00:00.0,0.006,17.344,1.90895,6,0,83.296,225,1
SOFIS3_A8610A3135197407,2024-01-24T19:00:00.0,1.386,17.298,6.06614,7,0,81.304,270,1
SOFIS4_A8610A3439296D08,2024-01-24T19:00:00.0,1.902,17.568,2.47787,7,0,80.514,270,1
SOFIS1_A8610A3135399218,2024-01-24T20:00:00.0,1.882,16.498,0,7,0,82.496,270,1
SOFIS2_A8610A3135428119,2024-01-24T20:00:00.0,0,16.924,0,7,0,83.65,270,1
SOFIS3_A8610A3135197407,2024-01-24T20:00:00.0,0.822,16.826,0,7,0,81.518,270,1
SOFIS4_A8610A3439296D08,2024-01-24T20:00:00.0,1.78,17.172,0,7,0,80.164,270,1
SOFIS1_A8610A3135399218,2024-01-24T21:00:00.0,0.224,16.068,0,6,0,84.34,225,1
SOFIS2_A8610A3135428119,2024-01-24T21:00:00.0,0,16.802,0,6,0,84.346,225,1
SOFIS3_A8610A3135197407,2024-01-24T21:00:00.0,0.694,16.54,0,7,0,83.196,270,1
SOFIS4_A8610A3439296D08,2024-01-24T21:00:00.0,0.636,16.676,0,7,0,83.12,270,1
